2463,St. Peter's Road,53.3153,-6.331171944,9,0,8
4369,Jamestown Rd,53.39722,-6.292428889,9,0,65
4376,McKee Road,53.39240306,-6.29272,9,0,62
4377,McKee Road,53.39442306,-6.29001,9,0,63
4392,Limekiln Ave,53.30707111,-6.334221111,9,0,1
4479,McKee Road,53.39127889,-6.294075,9,0,61
4680,Ballymun Road,53.38496806,-6.265331944,9,0,51
4890,Sycamore Rd,53.39516,-6.290848889,9,0,64
6219,Charlestown,53.39988806,-6.293385,9,0,66
6229,Charlestown,53.40205194,-6.298603056,9,0,67
7131,Charlestown Rd,53.40295,-6.304091944,9,0,68
7458,Ballygall Road West,53.39006694,-6.290521944,9,0,60
10,Parnell Square,53.35338694,-6.265383889,11,0,45
12,Dorset St,53.35678889,-6.264623056,11,0,46
14,Dorset St,53.35853694,-6.262723889,11,0,47
15,Dorset St,53.36025111,-6.260973056,11,0,48
17,Drumcondra Rd,53.36306694,-6.258398056,11,0,49
18,Drumcondra Rd,53.36584889,-6.255931111,11,0,50
19,Drumcondra Rd,53.36713806,-6.255493056,11,0,51
21,Drumcondra Rd,53.37009194,-6.254291111,11,0,52
22,Home Farm Road,53.37350306,-6.252781944,11,0,54
23,Home Farm Road,53.37423194,-6.256245,11,0,55
24,Home Farm Road,53.375135,-6.260346111,11,0,56
25,Home Farm Road,53.37590306,-6.263611111,11,0,57
27,Ballymun Road,53.37943806,-6.266575,11,0,58
28,Ballymun Road,53.381575,-6.265988889,11,0,59
29,Ballymun Road,53.38348389,-6.265663056,11,0,60
31,St. Pappin's Road,53.38603194,-6.268845,11,0,62
32,St. Pappin's Road,53.38619306,-6.27137,11,0,63
33,Glasnevin Drive,53.38875306,-6.271751111,11,0,64
278,O'Connell St,53.35162806,-6.261236944,11,0,44
320,Westmoreland Street,53.34564694,-6.259275,11,0,43
345,Pearse Street,53.345485,-6.256266111,11,0,42
447,Kilmacud Rd,53.28021,-6.210541111,11,0,5
449,Blackthorn Road,53.27627611,-6.216906111,11,0,1
450,Blackthorn Road,53.27509,-6.213488056,11,0,2
451,Blackthorn Drive,53.27822389,-6.207755,11,0,4
453,Kilmacud Rd,53.28857611,-6.207538056,11,0,8
454,Kilmacud Rd,53.289115,-6.209913056,11,0,9
786,Leeson Street,53.33519806,-6.256116944,11,0,38
793,Dawson Street,53.34016389,-6.258661111,11,0,39
875,Roebuck Road,53.30447111,-6.235581111,11,0,20
876,Bird Avenue,53.30521694,-6.237076944,11,0,21
878,Clonskeagh Rd,53.30815111,-6.237078056,11,0,22
879,Clonskeagh Rd,53.30955611,-6.237881111,11,0,23
880,Clonskeagh Rd,53.31231306,-6.238823056,11,0,24
881,Clonskeagh Rd,53.31455611,-6.238403889,11,0,25
882,Clonskeagh Rd,53.31671806,-6.239143889,11,0,26
883,Clonskeagh Rd,53.31768194,-6.241021111,11,0,27
884,Sandford Road,53.320015,-6.244288056,11,0,28
885,Sandford Road,53.32125389,-6.246268889,11,0,29
886,Sandford Road,53.32263389,-6.248653889,11,0,30
887,Ranelagh,53.32418111,-6.252446944,11,0,31
903,Chelmsford Road,53.32554306,-6.252438056,11,0,32
904,Appian Way,53.32741111,-6.248826944,11,0,33
906,Leeson Street,53.328815,-6.247601944,11,0,34
907,Leeson Street,53.32972694,-6.25072,11,0,35
908,Leeson Street,53.33115889,-6.252351111,11,0,36
909,Leeson Street,53.333165,-6.254066944,11,0,37
3023,Kilmacud Rd,53.28878889,-6.217951111,11,0,11
3024,Kilmacud Rd,53.28896611,-6.222121944,11,0,12
3025,Kilmacud Rd,53.28899306,-6.225623889,11,0,13
3026,Drummartin Rd,53.29085806,-6.22797,11,0,14
3027,Kilmacud Rd,53.29217611,-6.22901,11,0,15
3028,Goatstown Rd,53.29470306,-6.231616944,11,0,16
3029,Goatstown Rd,53.29636806,-6.233311944,11,0,17
3030,Goatstown Rd,53.29915889,-6.233506111,11,0,18
3031,Goatstown Rd,53.30142306,-6.233503056,11,0,19
3181,Blackthorn Road,53.27670194,-6.207783056,11,0,3
4460,Kilmacud Rd,53.28733611,-6.208088056,11,0,7
4475,Kilmacud Rd,53.28906194,-6.212451944,11,0,10
4680,Ballymun Road,53.38496806,-6.265331944,11,0,61
5045,Kilmacud Rd,53.28356806,-6.209161111,11,0,6
6122,St. Pappin's Road,53.38637111,-6.274213889,11,0,66
7220,Hillcrest Pk,53.38891,-6.275266944,11,0,65
7586,Leinster Street Sou,53.34197,-6.253201111,11,0,40
7587,Pearse Street,53.34453611,-6.251646111,11,0,41
7602,Drumcondra Rd,53.37173889,-6.25324,11,0,53
7,Parnell Square,53.35283611,-6.264561944,13,0,57
11,Dorset St,53.35709389,-6.264366944,13,0,58
14,Dorset St,53.35853694,-6.262723889,13,0,59
15,Dorset St,53.36025111,-6.260973056,13,0,60
17,Drumcondra Rd,53.36306694,-6.258398056,13,0,61
18,Drumcondra Rd,53.36584889,-6.255931111,13,0,62
19,Drumcondra Rd,53.36713806,-6.255493056,13,0,63
21,Drumcondra Rd,53.37009194,-6.254291111,13,0,64
27,Ballymun Road,53.37943806,-6.266575,13,0,71
28,Ballymun Road,53.381575,-6.265988889,13,0,72
29,Ballymun Road,53.38348389,-6.265663056,13,0,73
85,Drumcondra Rd,53.3739,-6.251858889,13,0,66
86,Griffith Avenue,53.37605389,-6.251143889,13,0,67
87,Griffith Avenue,53.376755,-6.25486,13,0,68
88,Griffith Avenue,53.37729111,-6.257676111,13,0,69
89,Griffith Avenue,53.37803,-6.261568056,13,0,70
90,Ballymun Road,53.38638694,-6.265251944,13,0,75
91,Ballymun Road,53.38842806,-6.265396944,13,0,76
92,Ballymun Road,53.38983306,-6.26466,13,0,77
93,Ballymun Road,53.392295,-6.264146944,13,0,78
94,Ballymun Road,53.39603306,-6.264371944,13,0,79
102,Balbutcher Lane,53.39776806,-6.267708056,13,0,80
104,Balbutcher Lane,53.3997,-6.2766,13,0,82
105,Balbutcher Lane,53.40292806,-6.28176,13,0,84
281,O'Connell St,53.35134889,-6.261111111,13,0,56
319,Westmoreland Street,53.34596694,-6.259276944,13,0,55
322,Ballymun Road,53.40425111,-6.265346111,13,0,89
323,Ballymun Road,53.41292,-6.265436944,13,0,90
1359,College Green,53.34441806,-6.261423056,13,0,54
1965,Woodford Wk,53.32386194,-6.379278056,13,0,28
1966,Woodford Hill,53.32053389,-6.377983889,13,0,29
1975,Monastery Rd,53.31796389,-6.372855,13,0,30
1977,Naas Road,53.32053806,-6.361821944,13,0,31
1978,Naas Road,53.32211389,-6.357413056,13,0,32
1980,Naas Road,53.32492694,-6.349481944,13,0,33
1981,Naas Road,53.32646694,-6.34489,13,0,34
1982,Naas Road,53.32718111,-6.342026111,13,0,35
1984,Naas Road,53.32949889,-6.333635,13,0,37
1985,Naas Road,53.33292111,-6.329428056,13,0,38
1986,Tyrconnell Rd,53.33532694,-6.327213889,13,0,39
1987,Tyrconnell Rd,53.33633111,-6.325866944,13,0,40
1988,Tyrconnell Rd,53.33826889,-6.322891111,13,0,41
1989,Emmet Road,53.33963194,-6.319043889,13,0,42
1990,Emmet Road,53.34047306,-6.314676944,13,0,43
1992,Emmet Road,53.34065611,-6.309091944,13,0,44
1993,Old Kilmainham,53.34085,-6.304761944,13,0,45
1994,Mount Brown,53.34142111,-6.299366111,13,0,46
1995,James Street,53.34267,-6.293201944,13,0,47
1996,James Street,53.34355889,-6.288471111,13,0,48
1997,Thomas Street,53.34356694,-6.285481111,13,0,49
1998,Thomas Street,53.34313694,-6.280488056,13,0,50
1999,Thomas Street,53.34312,-6.276573889,13,0,51
2001,High Street,53.34330694,-6.273648889,13,0,52
2002,Lord Edward St,53.343775,-6.269413889,13,0,53
2146,Deansrath,53.32407889,-6.426143889,13,0,9
2147,Deansrath,53.32684111,-6.425173889,13,0,10
2148,Deansrath,53.32878389,-6.424201944,13,0,11
2149,Lockview Rd,53.32956611,-6.421628056,13,0,12
2150,Lockview Rd,53.32872389,-6.416711944,13,0,13
2151,Lockview Rd,53.32860806,-6.41411,13,0,14
2152,Bawnogue Road,53.32750194,-6.411553056,13,0,15
2153,Bawnogue Road,53.32497806,-6.412378889,13,0,16
2154,Bawnogue Road,53.32342,-6.410343889,13,0,17
2159,Orchard Road,53.32321694,-6.393865,13,0,24
2172,Convent Road,53.31972194,-6.394708889,13,0,23
2374,Deansrath,53.32152,-6.42277,13,0,8
3418,Nangor Road,53.32003194,-6.42717,13,0,6
3419,Nangor Road,53.32037111,-6.424061111,13,0,7
3465,Convent Road,53.31676111,-6.395815,13,0,21
4406,Naas Road,53.32804111,-6.338471944,13,0,36
4409,Orchard Road,53.32232694,-6.393116111,13,0,25
4550,Watery Lane,53.32491,-6.390323056,13,0,26
4551,Woodford Wk,53.32648806,-6.382908889,13,0,27
4555,Grange Castle,53.32502611,-6.439396111,13,0,4
4576,Grange Castle,53.319355,-6.434278889,13,0,5
4617,Grange Castle,53.32665889,-6.439433889,13,0,3
4671,Fonthill Rd,53.32015,-6.405813056,13,0,19
4672,Fonthill Rd,53.31754694,-6.401093889,13,0,20
4673,Convent Road,53.31809694,-6.395161944,13,0,22
4680,Ballymun Road,53.38496806,-6.265331944,13,0,74
6182,Ballymun Road,53.40225,-6.265351944,13,0,88
6234,Old Airport Rd,53.41807806,-6.277663056,13,0,91
6238,Balbutcher Lane,53.40115194,-6.26674,13,0,87
6239,Balbutcher Lane,53.39805306,-6.271135,13,0,81
6241,Balbutcher Lane,53.40176194,-6.279305,13,0,83
6245,New Nangor Road,53.32285,-6.408395,13,0,18
6253,Balbutcher Lane,53.40395389,-6.281508056,13,0,85
7191,Balbutcher Lane,53.40450889,-6.2762,13,0,86
7229,Grange Castle,53.330085,-6.451071111,13,0,1
7230,Grange Castle,53.32237111,-6.453763056,13,0,2
7602,Drumcondra Rd,53.37173889,-6.25324,13,0,65
216,Beaumont Road,53.38232889,-6.238176111,14,0,65
217,Beaumont Road,53.38432389,-6.23678,14,0,66
242,Beaumont Road,53.38565,-6.231991944,14,0,67
243,Beaumont Road,53.38577889,-6.229525,14,0,68
244,Skelly's Lane,53.38499306,-6.223483056,14,0,69
245,Skelly's Lane,53.38446806,-6.219551111,14,0,70
246,Kilmore Rd,53.38515111,-6.216213056,14,0,71
248,Maryfield Drive,53.38558806,-6.214478056,14,0,72
297,Eden Quay,53.34811611,-6.256768889,14,0,46
496,Beresford Place,53.34945694,-6.252165,14,0,47
497,Amiens Street,53.35050306,-6.250701111,14,0,48
515,Amiens Street,53.35350389,-6.248088889,14,0,49
516,North Strand Rd,53.35568,-6.245661944,14,0,50
519,North Strand Rd,53.36030194,-6.239553056,14,0,52
521,Annesley Bridge,53.361625,-6.237988889,14,0,53
522,Marino Mart,53.36327194,-6.235341111,14,0,54
523,Marino Mart,53.36428111,-6.231608056,14,0,55
669,Malahide Road,53.36631111,-6.228656944,14,0,56
670,Malahide Road,53.36895,-6.226008889,14,0,57
671,Malahide Road,53.37071889,-6.224138056,14,0,58
672,Malahide Road,53.373465,-6.221061111,14,0,59
1036,Braemor Road,53.29580889,-6.259045,14,0,22
1037,Braemor Road,53.30074694,-6.263483889,14,0,24
1038,Braemor Road,53.30181,-6.265616944,14,0,25
1051,Barton Road,53.28738889,-6.260796944,14,0,18
1052,Barton Road,53.28762,-6.25696,14,0,19
1053,Beaumont Avenue,53.28997389,-6.256783889,14,0,20
1054,Beaumont Avenue,53.293915,-6.25734,14,0,21
1069,Rathmines Road,53.32328806,-6.265598056,14,0,36
1070,Rathmines Road,53.32496889,-6.2653,14,0,37
1071,Rathmines Road,53.32729,-6.26485,14,0,38
1072,Richmond Street,53.33103611,-6.264575,14,0,40
1166,Rathgar Road,53.31390694,-6.272876944,14,0,31
1167,Rathgar Road,53.31595389,-6.27143,14,0,32
1168,Rathgar Road,53.31794,-6.270031111,14,0,33
1169,Rathgar Road,53.32003306,-6.268551111,14,0,34
1170,Rathgar Road,53.32167889,-6.26653,14,0,35
1185,Collins Ave,53.37637111,-6.221506111,14,0,61
1186,Collins Ave,53.37764194,-6.226321944,14,0,62
1187,Collins Ave,53.37860611,-6.23134,14,0,63
1188,Collins Ave,53.38001389,-6.235576944,14,0,64
1353,Camden Street,53.33601,-6.265415,14,0,42
1354,Aungier Street,53.33905,-6.266066944,14,0,43
2826,Dundrum,53.28952194,-6.243566944,14,0,2
2842,Ballinteer Rd,53.287865,-6.246356944,14,0,3
2843,Ballinteer Rd,53.284265,-6.245606111,14,0,4
2844,Ballinteer Rd,53.282645,-6.2449,14,0,5
2845,Wyckham Way,53.279505,-6.244628889,14,0,6
2846,Ballinteer Ave,53.27723806,-6.247956944,14,0,7
2847,Ballinteer Ave,53.27625694,-6.249878056,14,0,8
2848,Broadford Rd,53.275395,-6.255458889,14,0,10
2849,Broadford Rd,53.27742611,-6.255115,14,0,11
2850,Broadford Rd,53.27970306,-6.255561111,14,0,12
2851,Broadford Rd,53.28069306,-6.258218889,14,0,13
2852,Broadford Rd,53.28067806,-6.260941111,14,0,14
2998,Braemor Park,53.30448611,-6.263818889,14,0,26
2999,Orwell Road,53.30603389,-6.267301944,14,0,27
3000,Orwell Road,53.30786306,-6.270591944,14,0,28
3001,Orwell Road,53.310185,-6.273783056,14,0,29
3002,Orwell Road,53.31121389,-6.274163056,14,0,30
4336,Broadford Rd,53.28617111,-6.266436111,14,0,17
4382,Malahide Road,53.3749,-6.2196,14,0,60
4384,North Strand Rd,53.35767111,-6.242686111,14,0,51
4397,Ballinteer Ave,53.27554,-6.251478056,14,0,9
4528,Rathmines Road,53.32886111,-6.264568889,14,0,39
